station_id,station_name,latitude,longitude,elevation_m,obs_start,obs_end,n_valid_records,n_missing_records,total_records
0-203-0-11503046201,Kalek,50.585556,13.356111,750.0,1946-02-01 06:00:00+00:00,1978-02-27 06:00:00+00:00,158,14177,14335
0-203-0-11504,Sněžník,50.79683,14.08536,569.0,1989-11-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,1501,11529,13030
0-203-0-11510,Kralupy nad Vltavou,50.241923,14.289786,220.0,1941-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,2655,21452,24107
0-203-0-11513,Kladno   Kročehlavy,50.1333,14.1083,404.0,1951-01-05 06:00:00+00:00,1992-12-28 06:00:00+00:00,807,14534,15341
0-203-0-11521,Dobřichovice,49.9335,14.27585,205.0,2000-01-17 06:00:00+00:00,2025-12-29 06:00:00+00:00,1179,8593,9772
0-203-0-11522,Neumětely,49.854272,14.037548,322.0,1981-06-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1793,14512,16305
0-203-0-11523,Hostomice,49.8264,14.0433,345.0,1951-01-19 06:00:00+00:00,1980-09-29 06:00:00+00:00,650,10216,10866
0-203-0-11525,Kamýk nad Vltavou,49.63234,14.24637,280.0,1969-01-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,2421,16418,18839
0-203-0-11526,Nedrahovice  Rudolec,49.631723,14.440088,348.0,1999-12-13 06:00:00+00:00,2025-12-29 06:00:00+00:00,1167,8584,9751
0-203-0-11527,Solenice,49.6119,14.1803,359.0,1966-02-04 06:00:00+00:00,1994-04-25 06:00:00+00:00,684,5887,6571
0-203-0-11528,Nadějkov  Větrov,49.5169,14.4653,616.0,1972-01-10 06:00:00+00:00,2025-12-29 06:00:00+00:00,2562,17131,19693
0-203-0-11529,Klenovice,49.5825,14.2042,422.0,2001-01-08 06:00:00+00:00,2012-12-31 06:00:00+00:00,580,3925,4505
0-203-0-11532,Vráž,49.3845275,14.1288047,433.0,1981-11-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,2109,14023,16132
0-203-0-11533,Olešná,49.3433,14.3131,452.0,1984-01-02 06:00:00+00:00,2000-12-18 06:00:00+00:00,745,5465,6210
0-203-0-11535,Bechyně,49.299444,14.469444,409.0,1967-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2254,15848,18102
0-203-0-11536,Protivín,49.1983,14.2128,394.0,1978-01-09 06:00:00+00:00,1988-12-26 06:00:00+00:00,532,3486,4018
0-203-0-11537,Vodňany,49.15,14.1667,395.0,1971-01-04 06:00:00+00:00,1977-12-26 06:00:00+00:00,342,2215,2557
0-203-0-11539,Chelčice,49.119265,14.169367,451.0,1982-02-01 06:00:00+00:00,2018-08-27 06:00:00+00:00,1688,11582,13270
0-203-0-11540,Hosín,49.0422,14.4944,488.0,1988-03-07 06:00:00+00:00,1992-09-28 06:00:00+00:00,224,1451,1675
0-203-0-11541,České Budějovice  Planá,48.9469,14.4292,420.0,1961-01-13 06:00:00+00:00,1994-10-31 06:00:00+00:00,914,8765,9679
0-203-0-11542,České Budějovice  ul. S.K.Neumanna,48.9644,14.4672,388.0,1961-01-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,3254,20487,23741
0-203-0-11543,Lhenice,48.9922,14.1494,558.0,1975-03-03 06:00:00+00:00,1999-12-13 06:00:00+00:00,1007,6994,8001
0-203-0-11544,Smědeč,48.9367,14.155,685.0,2000-01-03 06:00:00+00:00,2002-05-27 06:00:00+00:00,103,1032,1135
0-203-0-11545,Český Krumlov  Srnín,48.8493247,14.3483183,546.0,1990-02-05 06:00:00+00:00,2022-10-31 06:00:00+00:00,1504,10397,11901
0-203-0-11547,Černá v Pošumaví,48.7355761,14.1073211,740.0,1994-12-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,1428,10413,11841
0-203-0-11549,Vyšší Brod,48.6177092,14.3141131,559.0,1961-01-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,2974,19409,22383
0-203-0-11551,Varnsdorf,50.90556,14.60222,367.0,1951-06-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2541,24247,26788
0-203-0-11552,Jablonné v Podještědí,50.77206,14.77375,320.0,1949-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,2603,25521,28124
0-203-0-11553,Ještěd,50.7328,14.9864,1012.0,1971-05-10 06:00:00+00:00,1978-11-20 06:00:00+00:00,16,987,1003
0-203-0-11554,Česká Lípa,50.675373,14.541141,246.0,1951-04-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2470,24472,26942
0-203-0-11555,Hradčany,50.6183,14.7194,284.0,1948-05-07 06:00:00+00:00,1968-04-26 06:00:00+00:00,695,6542,7237
0-203-0-11556,Český Dub  Modlibohov,50.683677,14.981635,355.0,1939-04-07 06:00:00+00:00,2025-01-13 06:00:00+00:00,2393,44327,46720
0-203-0-11557,Stráž pod Ralskem,50.70361,14.80739,310.0,1961-02-17 06:00:00+00:00,2025-12-29 06:00:00+00:00,2867,25380,28247
0-203-0-11558,Doksy,50.56811,14.66731,284.0,1947-10-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,2658,25864,28522
0-203-0-11559,Kořenov  Jizerka,50.819878,15.344272,858.0,1931-05-08 06:00:00+00:00,2025-12-29 06:00:00+00:00,2724,31686,34410
0-203-0-11560,Praha  Uhříněves,50.0322,14.6036,299.0,1951-01-18 06:00:00+00:00,2012-12-31 06:00:00+00:00,1270,20404,21674
0-203-0-11561,Semčice,50.3671,15.0036,234.0,1969-02-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1847,21529,23376
0-203-0-11562,Tuhaň,50.29582,14.520416,160.0,1979-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1792,21615,23407
0-203-0-11563,Brandýs nad Labem-St.B,50.189691,14.660559,179.0,1924-06-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,1907,35258,37165
0-203-0-11570,Český Brod  Liblice,50.070711,14.88443,220.0,1932-01-01 06:00:00+00:00,2008-05-26 06:00:00+00:00,1612,22465,24077
0-203-0-11571,Jílové u Prahy,49.907837,14.489046,448.0,2004-02-16 06:00:00+00:00,2025-09-29 06:00:00+00:00,1065,6848,7913
0-203-0-11572,Ondřejov  Pecný,49.913822,14.786716,543.0,1941-05-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,2476,30641,33117
0-203-0-11573,Benešov,49.78862,14.69668,343.0,1994-12-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,483,4539,5022
0-203-0-11574,Netvořice,49.818411,14.521178,365.0,1979-01-01 06:00:00+00:00,2021-07-26 06:00:00+00:00,1458,12625,14083
0-203-0-11578,Vavřinec  Žíšov,49.902888,15.067741,415.0,1953-01-18 06:00:00+00:00,2025-12-29 06:00:00+00:00,2819,23754,26573
0-203-0-11581,Hlasivo,49.4981,14.7561,547.0,1982-01-04 06:00:00+00:00,2025-12-29 06:00:00+00:00,2093,13978,16071
0-203-0-11582,Tábor  Měšice,49.41,14.702389,467.0,1966-12-02 06:00:00+00:00,2022-10-31 06:00:00+00:00,2158,14948,17106
0-203-0-11583,Černovice  Dobešov,49.3575,14.9625,580.0,1951-01-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,3385,22930,26315
0-203-0-11585,Borkovice,49.207925,14.636825,419.0,1961-01-13 06:00:00+00:00,2025-12-29 06:00:00+00:00,2566,17496,20062
0-203-0-11589,Třeboň  Lužnice,49.0617575,14.7585975,428.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2368,15802,18170
0-203-0-11591,Rudolfov  Jivno,49.003611,14.579722,562.0,1946-04-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,2900,19554,22454
0-203-0-11592,Horní Stropnice  Hojná Voda,48.73053,14.72717,785.0,1963-10-04 06:00:00+00:00,1978-12-25 06:00:00+00:00,735,4683,5418
0-203-0-11593,Byňov,48.816603,14.799947,475.0,1979-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2160,14889,17049
0-203-0-11595,Římov,48.8494,14.4889,474.0,1979-07-02 06:00:00+00:00,2012-12-31 06:00:00+00:00,1520,10416,11936
0-203-0-11600,Višňová  Andělka,51.0008,14.9894,298.0,1968-02-02 06:00:00+00:00,1993-03-29 06:00:00+00:00,792,8215,9007
0-203-0-11601,Frýdlant,50.91785,15.09015,337.0,1963-02-01 06:00:00+00:00,1993-03-22 06:00:00+00:00,237,3348,3585
0-203-0-11602,Bedřichov,50.81511,15.13708,777.0,1954-10-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2394,23115,25509
0-203-0-11604,Nové Město pod Smrkem,50.92358,15.23381,473.0,1968-02-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,2367,18727,21094
0-203-0-11605,Desná  Souš,50.789354,15.319286,772.0,1974-04-08 06:00:00+00:00,2025-12-29 06:00:00+00:00,2127,32572,34699
0-203-0-11606,Harrachov,50.781746,15.420036,675.0,1922-01-21 06:00:00+00:00,2025-12-22 06:00:00+00:00,2600,33042,35642
0-203-0-11607,Vysoké nad Jizerou,50.6822,15.4003,670.0,1926-04-02 06:00:00+00:00,1992-05-18 06:00:00+00:00,2446,22225,24671
0-203-0-11608,Hejnice,50.88456,15.18317,396.0,1960-10-07 06:00:00+00:00,2025-12-22 06:00:00+00:00,2578,21255,23833
0-203-0-11610,Turnov,50.589631,15.154434,253.0,1943-03-05 06:00:00+00:00,2014-02-03 06:00:00+00:00,2619,22982,25601
0-203-0-11611,Holenice,50.53026,15.302136,423.0,1994-01-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,1301,14668,15969
0-203-0-11612,Holovousy,50.375735,15.5810108,321.0,1969-02-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1699,19089,20788
0-203-0-11613,Městec Králové,50.2,15.3,211.0,1966-01-07 06:00:00+00:00,1979-12-24 06:00:00+00:00,149,4710,4859
0-203-0-11614,Kolín,50.0333,15.2333,206.0,1967-01-06 06:00:00+00:00,1977-01-31 06:00:00+00:00,21,4150,4171
0-203-0-11616,Krásné,49.8219,15.7383,613.0,1992-02-10 06:00:00+00:00,2001-01-22 06:00:00+00:00,186,3406,3592
0-203-0-11617,Poděbrady,50.140503,15.133554,189.0,1931-01-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,3216,31336,34552
0-203-0-11618,Poběžovice u Holic,50.0925,16.0064,322.0,1985-01-07 06:00:00+00:00,1997-12-29 06:00:00+00:00,515,4233,4748
0-203-0-11619,Přelouč,50.0439,15.5719,209.0,1981-11-02 06:00:00+00:00,2002-12-23 06:00:00+00:00,697,7034,7731
0-203-0-11620,Seč,49.844725,15.6479,529.0,2001-11-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,914,7951,8865
0-203-0-11621,Radovesnice II.,50.106526,15.368164,227.0,1992-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,862,11557,12419
0-203-0-11622,Čáslav  Nové město,49.901695,15.3942797,251.0,1961-01-13 06:00:00+00:00,2025-12-29 06:00:00+00:00,1396,50103,51499
0-203-0-11623,Mokošín,50.016395,15.56668,255.0,2002-06-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,894,7724,8618
0-203-0-11625,Nový Bydžov,50.237553,15.497443,232.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2084,20834,22918
0-203-0-11626,Hulice,49.721111,15.086667,375.0,1991-01-07 06:00:00+00:00,2010-12-27 06:00:00+00:00,605,6700,7305
0-203-0-11627,Čechtice,49.622912,15.04302,497.0,1942-01-01 06:00:00+00:00,1999-03-29 06:00:00+00:00,1466,19626,21092
0-203-0-11631,Kožlí,49.6797,15.2447,454.0,1994-01-10 06:00:00+00:00,2001-06-25 06:00:00+00:00,90,2648,2738
0-203-0-11632,Nový Rychnov,49.385922,15.365095,619.0,1982-08-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,1843,14042,15885
0-203-0-11633,Luční bouda,50.735318,15.697859,1413.0,2009-01-26 06:00:00+00:00,2023-11-27 06:00:00+00:00,594,4680,5274
0-203-0-11634,Počátky,49.2605217,15.2340794,618.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,2204,14386,16590
0-203-0-11635,Jindřichův Hradec  Děbolín,49.1556,14.9575,524.0,1959-01-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,2882,19339,22221
0-203-0-11637,Vrchlabí,50.622778,15.646389,482.0,1991-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1185,11054,12239
0-203-0-11638,Rýchorská bouda,50.6603,15.8497,1001.0,1995-12-04 06:00:00+00:00,2013-03-25 06:00:00+00:00,516,6029,6545
0-203-0-11639,Lázně Bělohrad,50.427437,15.588567,299.0,2003-12-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,571,7496,8067
0-203-0-11640,Labská bouda,50.769883,15.544927,1320.0,1980-01-07 06:00:00+00:00,2023-11-27 06:00:00+00:00,1600,13522,15122
0-203-0-11641,Janské Lázně,50.6333,15.7833,650.0,1962-01-06 06:00:00+00:00,1992-04-27 06:00:00+00:00,839,7957,8796
0-203-0-11642,Vítkovice  Horní Mísečky,50.735556,15.571111,1040.0,1995-11-06 06:00:00+00:00,2006-05-29 06:00:00+00:00,376,3642,4018
0-203-0-11644,Benecko,50.6713,15.5499,780.0,1938-10-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,3541,30547,34088
0-203-0-11645,Trutnov,50.558597,15.898311,437.0,1979-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,359,4548,4907
0-203-0-11646,Dvůr Králové nad Labem,50.4167,15.9333,340.0,1962-02-02 06:00:00+00:00,1979-11-26 06:00:00+00:00,247,6327,6574
0-203-0-11647,Jaroměř,50.35,15.9167,263.0,1927-06-03 06:00:00+00:00,1979-11-26 06:00:00+00:00,1176,8869,10045
0-203-0-11648,Pouchov  Hradec Králové,50.2456,15.8433,243.0,1979-01-01 06:00:00+00:00,1993-03-29 06:00:00+00:00,680,4524,5204
0-203-0-11649,Hradec Králové  Nový Hradec Králové,50.177649,15.838452,278.0,1933-06-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,3246,30268,33514
0-203-0-11650,Dobřenice,50.143231,15.638309,275.0,1949-04-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1897,22119,24016
0-203-0-11651,Hradec Králové  Svobodné Dvory,50.223004,15.787757,240.0,2010-11-22 06:00:00+00:00,2025-12-29 06:00:00+00:00,486,5033,5519
0-203-0-11655,Libice nad Doubravou,49.744164,15.704862,425.0,1998-01-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,756,9471,10227
0-203-0-11656,Havlíčkův Brod,49.61188,15.579696,452.0,1901-02-01 06:00:00+00:00,2025-12-22 06:00:00+00:00,2494,46814,49308
0-203-0-11660,Vatín,49.52306,15.96806,558.0,1981-04-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,1913,13977,15890
0-203-0-11661,Jihlava,49.3881,15.5408,560.0,1962-02-02 06:00:00+00:00,1969-12-26 06:00:00+00:00,112,3175,3287
0-203-0-11662,Hubenov,49.3931,15.4669,570.0,1984-08-06 06:00:00+00:00,2025-10-27 06:00:00+00:00,1597,10425,12022
0-203-0-11665,Lysice,49.4575,16.5367,410.0,1964-01-03 06:00:00+00:00,1999-12-27 06:00:00+00:00,1630,11764,13394
0-203-0-11667,Moravské Budějovice,49.0610864,15.8064603,460.0,1955-03-04 06:00:00+00:00,2025-12-29 06:00:00+00:00,2259,26782,29041
0-203-0-11670,Žamberk,50.069195,16.45477,405.0,1941-01-08 06:00:00+00:00,2025-12-29 06:00:00+00:00,1108,12771,13879
0-203-0-11671,Broumov,50.569966,16.343617,373.0,1923-01-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,3096,33584,36680
0-203-0-11672,Špindlerův Mlýn  přehrada Labská,50.7167,15.583333,790.0,1979-01-01 06:00:00+00:00,1979-12-31 06:00:00+00:00,48,317,365
0-203-0-11673,Červený Kostelec,50.4667,16.0833,410.0,1961-12-01 06:00:00+00:00,1978-02-27 06:00:00+00:00,176,6061,6237
0-203-0-11674,Deštné v Orlic. horách,50.306667,16.351959,656.0,1979-01-08 06:00:00+00:00,2025-12-29 06:00:00+00:00,1765,15037,16802
0-203-0-11675,Úpice,50.506419,16.011618,413.0,1979-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1774,15668,17442
0-203-0-11676,Rokytnice v Orlic.horách,50.164432,16.460258,577.0,1948-01-03 06:00:00+00:00,2025-12-22 06:00:00+00:00,2260,19656,21916
0-203-0-11677,Doudleby nad Orlicí,50.1167,16.2667,310.0,1963-01-31 06:00:00+00:00,1979-12-31 06:00:00+00:00,141,6221,6362
0-203-0-11678,Velichovky,50.356612,15.832503,299.0,1939-08-04 06:00:00+00:00,2021-06-28 06:00:00+00:00,1561,15221,16782
0-203-0-11680,Rychnov nad Kněžnou,50.164879,16.270033,335.0,1981-06-01 06:00:00+00:00,2024-12-30 06:00:00+00:00,1531,14389,15920
0-203-0-11681,Litomyšl,49.865,16.3172,351.0,1939-12-01 06:00:00+00:00,2002-08-26 06:00:00+00:00,1385,15691,17076
0-203-0-11682,Nekoř,50.0744,16.5619,488.0,1945-11-02 06:00:00+00:00,2005-07-25 06:00:00+00:00,1557,13053,14610
0-203-0-11684,Gajer  Janov,49.8249969,16.4065347,510.0,2002-06-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,887,7730,8617
0-203-0-11685,Nedvězí,49.6344,16.3097,722.0,1952-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2371,24658,27029
0-203-0-11686,Bystřice nad Pernštejnem,49.52416,16.25401,553.0,1951-02-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,1570,29476,31046
0-203-0-11687,Velké Meziříčí,49.3528,16.0086,452.0,1945-02-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,2189,23371,25560
0-203-0-11689,Úsuší  Čížky,49.3292,16.3667,397.0,1941-11-02 06:00:00+00:00,2009-04-27 06:00:00+00:00,1258,19071,20329
0-203-0-11691,Náměšť nad Oslavou,49.2101581,16.144155,390.0,1954-02-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,2797,24934,27731
0-203-0-11695,Troubsko,49.1745,16.5074,278.0,1981-04-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,1918,14428,16346
0-203-0-11696,Dyjákovice,48.769,16.2925,187.0,1992-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,1083,11336,12419
0-203-0-11701,Javorník,50.3956,17.0075,284.0,1948-04-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,3134,20966,24100
0-203-0-11702,Jablonné nad Orlicí,50.0333,16.6,449.0,1961-01-06 06:00:00+00:00,1979-12-24 06:00:00+00:00,202,6372,6574
0-203-0-11703,Staré Město pod Sněžníkem  Kunčice,50.1925131,16.943146,649.0,1951-02-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,3202,23979,27181
0-203-0-11704,Staré Město pod Sněžníkem  Paprsek,50.209444,16.988889,1001.0,2003-11-03 06:00:00+00:00,2021-12-27 06:00:00+00:00,775,5620,6395
0-203-0-11705,Šumperk,49.9742,16.9675,328.0,1933-04-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,2817,25885,28702
0-203-0-11706,Zábřeh,49.8833,16.8833,283.0,1974-01-14 06:00:00+00:00,1979-12-24 06:00:00+00:00,292,1899,2191
0-203-0-11709,Dubicko,49.8269,16.9662,282.0,1983-01-10 06:00:00+00:00,2025-12-29 06:00:00+00:00,2011,13667,15678
0-203-0-11711,Třebařov,49.8158,16.6969,375.0,1985-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1828,12052,13880
0-203-0-11712,Bouzov,49.705076,16.892535,380.0,1944-11-03 06:00:00+00:00,1979-12-24 06:00:00+00:00,1534,12314,13848
0-203-0-11713,Jevíčko,49.6309,16.7055,362.0,1943-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2827,25443,28270
0-203-0-11714,Budětsko,49.5861,16.9261,442.0,1952-12-05 06:00:00+00:00,1974-01-21 06:00:00+00:00,90,10008,10098
0-203-0-11715,Boskovice,49.5,16.6656,400.0,1956-02-03 06:00:00+00:00,1987-03-30 06:00:00+00:00,184,9675,9859
0-203-0-11716,Protivanov,49.47782,16.83105,675.0,1954-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1668,24630,26298
0-203-0-11721,Brno  Žabovřesky,49.2165,16.5677,236.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1203,18155,19358
0-203-0-11724,Pohořelice,48.9844,16.5283,180.0,1952-02-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2845,24095,26940
0-203-0-11725,Kobylí,48.9394,16.8814,175.0,1952-02-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2144,23636,25780
0-203-0-11726,Mikulov,48.801911,16.6401,224.0,1948-01-23 06:00:00+00:00,2025-12-29 06:00:00+00:00,2813,20685,23498
0-203-0-11727,Lednice,48.792616,16.798895,177.0,1951-07-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2252,26603,28855
0-203-0-11729,Brod nad Dyjí,48.8733,16.5358,177.0,1982-01-04 06:00:00+00:00,2023-09-25 06:00:00+00:00,1069,14271,15340
0-203-0-11731,Jeseník,50.231111,17.183333,502.0,1988-12-19 06:00:00+00:00,2025-12-22 06:00:00+00:00,1569,11976,13545
0-203-0-11732,Zlaté Hory  Rejvíz,50.2297,17.3056,757.0,1958-08-01 06:00:00+00:00,2001-08-27 06:00:00+00:00,1927,13687,15614
0-203-0-11733,Karlova Studánka,50.074053,17.306832,795.0,1999-04-05 06:00:00+00:00,2025-12-22 06:00:00+00:00,1203,8569,9772
0-203-0-11735,Praděd,50.0829406,17.2298264,1490.0,1941-09-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,2042,17855,19897
0-203-0-11736,Světlá Hora,50.0331,17.4011,593.0,1922-03-03 06:00:00+00:00,2021-11-29 06:00:00+00:00,2793,25331,28124
0-203-0-11737,Rýmařov,49.931389,17.296111,578.0,1948-02-06 06:00:00+00:00,1992-11-09 06:00:00+00:00,1251,13040,14291
0-203-0-11741,Paseka,49.7776,17.2345,271.0,1947-02-07 06:00:00+00:00,2019-12-30 06:00:00+00:00,2691,23760,26451
0-203-0-11742,Olomouc  Holice,49.5758,17.2844,210.0,1942-01-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,2681,27696,30377
0-203-0-11743,Plumlov,49.468056,17.012222,297.0,1941-01-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,936,19274,20210
0-203-0-11748,Přerov,49.464444,17.458889,210.0,1962-01-05 06:00:00+00:00,2023-08-28 06:00:00+00:00,2969,19492,22461
0-203-0-11749,Ivanovice na Hané,49.3092,17.0894,243.0,1955-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1231,22461,23692
0-203-0-11751,Kroměříž,49.2847,17.3653,233.0,1951-02-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,1304,22714,24018
0-203-0-11753,Střílky,49.1442,17.2117,341.0,1965-02-05 06:00:00+00:00,1979-01-22 06:00:00+00:00,28,7489,7517
0-203-0-11754,Staré Město,49.0917,17.4322,221.0,1961-01-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,1352,22043,23395
0-203-0-11755,Strážnice,48.8992,17.3381,176.0,1970-12-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1200,22432,23632
0-203-0-11756,Hodonín,48.854292,17.104872,172.0,1941-02-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1272,21828,23100
0-203-0-11757,Brankovice,49.1533,17.14,268.0,1981-12-21 06:00:00+00:00,2000-01-24 06:00:00+00:00,190,6293,6483
0-203-0-11760,Krásná  Visalaje,49.5236,18.5333,805.0,2006-10-16 06:00:00+00:00,2017-10-30 06:00:00+00:00,488,3552,4040
0-203-0-11761,Město Albrechtice  Žáry,50.154167,17.560556,498.0,1936-01-03 06:00:00+00:00,2013-09-30 06:00:00+00:00,2568,26710,29278
0-203-0-11762,Krnov,50.078,17.6922,360.0,1939-01-20 06:00:00+00:00,2025-12-22 06:00:00+00:00,2470,24615,27085
0-203-0-11763,Opava,49.928847,17.878541,268.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2130,27031,29161
0-203-0-11764,Bohdanovice,49.9003,17.6292,463.0,1953-06-05 06:00:00+00:00,2012-06-25 06:00:00+00:00,1869,19619,21488
0-203-0-11765,Bělotín,49.5869,17.8042,306.0,1953-08-21 06:00:00+00:00,2025-12-29 06:00:00+00:00,3384,23067,26451
0-203-0-11767,Vítkov,49.778037,17.757308,490.0,1922-01-07 06:00:00+00:00,2025-12-22 06:00:00+00:00,3245,29018,32263
0-203-0-11768,Hranice  Drahotuše,49.5525,17.701389,247.0,1951-01-12 06:00:00+00:00,2025-12-29 06:00:00+00:00,3254,23442,26696
0-203-0-11769,Valašské Meziříčí,49.4636,17.9742,334.0,1936-02-28 06:00:00+00:00,2025-12-22 06:00:00+00:00,2806,28028,30834
0-203-0-11770,Hošťálková,49.3514,17.8683,385.0,1922-03-10 06:00:00+00:00,2021-05-31 06:00:00+00:00,2627,23333,25960
0-203-0-11771,Bystřice pod Hostýnem,49.3964,17.6706,314.0,1922-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1418,36271,37689
0-203-0-11775,Zlín,49.236667,17.643333,283.0,1954-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1035,21542,22577
0-203-0-11776,Velké Karlovice  Benešky,49.397036,18.294392,855.0,2010-05-03 06:00:00+00:00,2025-12-22 06:00:00+00:00,672,5052,5724
0-203-0-11777,Vizovice,49.22297,17.84361,313.0,1945-12-14 06:00:00+00:00,2025-12-29 06:00:00+00:00,1390,23804,25194
0-203-0-11778,Luhačovice  Kladná-Žilín,49.0842,17.7925,329.0,1940-01-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,1572,29112,30684
0-203-0-11779,Strání,48.9033,17.7086,383.0,1953-05-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1731,26912,28643
0-203-0-11780,Štítná nad Vláří - Popov,49.0728,17.9711,315.0,1965-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1498,21451,22949
0-203-0-11781,Bohumín  Záblatí,49.882,18.3692,237.0,1933-01-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,3929,26021,29950
0-203-0-11783,Ostrava  Zábřeh,49.805582,18.240296,230.0,1932-07-01 06:00:00+00:00,1955-03-25 06:00:00+00:00,899,7135,8034
0-203-0-11784,Lučina,49.7308,18.4425,300.0,1958-10-03 06:00:00+00:00,2025-12-22 06:00:00+00:00,2358,22206,24564
0-203-0-11785,Frenštát pod Radhoštěm,49.541055,18.240568,436.0,1943-01-08 06:00:00+00:00,2025-12-22 06:00:00+00:00,3096,26947,30043
0-203-0-11786,Rožnov pod Radhoštěm,49.461251,18.138224,375.0,1961-01-06 06:00:00+00:00,2019-07-22 06:00:00+00:00,2154,16902,19056
0-203-0-11788,Vsetín,49.3442,17.9961,387.0,1945-03-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,2903,26224,29127
0-203-0-11789,Huslenky  Kychová,49.3,18.1261,450.0,1941-01-05 06:00:00+00:00,2025-12-22 06:00:00+00:00,3695,26528,30223
0-203-0-11790,Ostrava  Poruba,49.825331,18.15942,240.0,1968-01-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,2745,18440,21185
0-203-0-11792,Jablunkov  Návsí,49.5875,18.7503,380.0,1932-09-02 06:00:00+00:00,2025-12-22 06:00:00+00:00,3085,25797,28882
