hydro_year,n_stations,mean_swe_obs_median,mean_swe_mod_median,mean_swe_obs_mean,mean_swe_mod_mean,mean_swe_djfm_obs_median,mean_swe_djfm_mod_median,mean_swe_djfm_obs_mean,mean_swe_djfm_mod_mean,mean_swe_snow_obs_median,mean_swe_snow_mod_median,mean_swe_snow_obs_mean,mean_swe_snow_mod_mean,max_swe_obs_median,max_swe_mod_median,max_swe_obs_mean,max_swe_mod_mean,dohy_max_obs_median,dohy_max_mod_median,dohy_max_obs_mean,dohy_max_mod_mean,dohy_first_snow_obs_median,dohy_first_snow_mod_median,dohy_first_snow_obs_mean,dohy_first_snow_mod_mean,dohy_last_snow_obs_median,dohy_last_snow_mod_median,dohy_last_snow_obs_mean,dohy_last_snow_mod_mean,snow_duration_obs_median,snow_duration_mod_median,snow_duration_obs_mean,snow_duration_mod_mean,n_snow_weeks_obs_median,n_snow_weeks_mod_median,n_snow_weeks_obs_mean,n_snow_weeks_mod_mean,swe_days_obs_median,swe_days_mod_median,swe_days_obs_mean,swe_days_mod_mean
2010,186,8.089175670268107,8.052945936299999,10.179566383257889,9.48677948544862,27.359375,27.107486211189745,31.289365125044675,29.097449465073367,39.959722222222226,37.033170181818186,41.506620973824056,37.24743048529927,69.1,61.5413245,74.81774193548387,63.25115229032258,107.0,107.0,107.79891304347827,109.38378378378378,51.0,51.0,51.15217391304348,35.2972972972973,135.0,135.0,133.32608695652175,142.07567567567568,84.0,91.0,82.17391304347827,106.77837837837838,11.0,12.0,10.71505376344086,11.435483870967742,2793.0,2823.5977,3253.705376344086,3020.8172730176025
2011,187,4.2823529411764705,5.3423410854901965,5.938673502554682,7.040365077747774,14.0,17.82111564866667,19.393519510486716,23.212683433609527,24.28333333333333,29.78541366363636,29.483832317299537,33.52887715198665,46.4,53.785603,54.4427807486631,59.91479450245989,50.0,57.0,53.61413043478261,56.28108108108108,29.0,29.0,29.570652173913043,29.037837837837838,92.0,92.0,100.78804347826087,103.80540540540541,63.0,63.0,71.21739130434783,74.76756756756757,9.0,9.0,8.764705882352942,9.46524064171123,1524.6000000000001,1929.3558970000001,2114.3705882352942,2510.651759992095
2012,187,0.9956521739130434,0.6281091149019608,6.841253959968984,6.4268573371963695,3.1916666666666664,2.0504143576923077,20.34498964009148,19.268003667002674,13.764285714285714,8.3239465,32.85665203098657,25.389277212498005,19.1,11.552975,52.46042780748663,41.983728202139034,112.0,112.0,128.34756097560975,140.08187134502924,77.0,77.0,75.63414634146342,72.00584795321637,126.0,364.0,222.42073170731706,242.99415204678363,70.0,245.0,146.78658536585365,170.98830409356725,4.0,5.0,5.149732620320855,6.251336898395722,325.5,224.23495401999998,2356.4245989304814,2211.5796247999588
2013,187,2.747826086956522,2.34058002,5.576281391886114,5.821715360335185,10.13173076923077,8.944189366666667,16.3553099036128,17.245630024825207,17.946590909090908,13.133374822307694,23.643392063972808,20.993872022263304,34.5,25.809435,46.66256684491979,40.16360072513369,117.0,117.0,112.59677419354838,102.96236559139786,40.0,40.0,45.645161290322584,42.22043010752688,141.5,152.0,137.09677419354838,146.1290322580645,84.0,105.0,91.45161290322581,103.90860215053763,8.0,9.0,8.727272727272727,10.149732620320856,882.7,780.7691580500001,1903.651871657754,1987.7534231006343
2014,187,0.10816326530612244,0.12682666411764706,0.6307397871607823,0.4442078139536242,0.32222222222222224,0.38047999235294117,1.991468341347234,1.3863929160248618,6.0,4.758572,9.55831789657371,7.106767886952109,4.9,4.562247,10.057754010695186,8.43481020295722,88.0,88.0,78.6124031007752,75.58865248226951,88.0,88.0,72.26356589147287,67.74468085106383,95.0,95.0,94.94573643410853,94.05673758865248,7.0,7.0,22.68217054263566,26.31205673758865,1.0,1.0,1.6898395721925135,2.064171122994652,37.1,45.27711909,211.3625668449198,150.9028467655946
2015,187,0.6468085106382978,0.629847677755102,2.1807807881694803,1.8156953401158045,2.088235294117647,2.0573630900000004,6.344690483007957,5.666562751754287,11.0375,7.212406866666666,16.33612527255588,11.026334691650407,14.6,11.719773,22.91764705882353,18.31273382524064,101.0,101.0,89.94267515923566,81.87709497206704,66.0,31.0,64.171974522293,44.64804469273743,101.0,108.0,104.38853503184713,99.98324022346368,42.0,63.0,40.21656050955414,55.33519553072626,3.0,4.0,3.828877005347594,4.957219251336898,219.79999999999998,214.3669969,740.5026737967914,621.7186556342476
2016,187,0.2901960784313726,0.2601507411764706,1.0710491835161453,0.7857706070268038,0.925,0.82893563,3.3211633261621465,2.46582713690814,9.7,4.3263459,12.646541372768644,6.741449174775219,10.2,6.4418993,17.174866310160425,11.816932845187166,86.0,86.0,83.83636363636364,88.59550561797752,79.0,65.0,68.39393939393939,59.73033707865169,86.0,121.0,90.11515151515151,116.71348314606742,7.0,56.0,21.721212121212123,56.98314606741573,2.0,3.0,2.3155080213903743,3.6844919786096257,105.0,92.8738146,365.71069518716575,270.4703319760127
2017,187,2.9,2.2494466713541663,5.032440184674703,3.831116123483624,9.575,7.394022133571427,15.720992646207732,12.112702698556133,22.583333333333332,14.499388366964284,29.32209168300345,18.547071060534435,31.0,21.326714,41.624064171122996,28.398207462459894,91.0,98.0,90.88648648648649,93.33333333333333,70.0,35.0,59.5945945945946,40.155913978494624,105.0,105.0,111.62162162162163,112.79032258064517,35.0,70.0,52.027027027027025,72.63440860215054,6.0,7.0,6.53475935828877,7.721925133689839,1035.3,772.32326521,1715.9695187165776,1302.5559448488468
2018,186,0.6663120567375886,0.6780757329320075,2.8277758176583343,2.7137078676236883,2.5136363636363637,2.4714276366666663,8.584301292784453,8.33680344563775,10.114285714285714,7.031182497142858,15.169216243374295,11.784084296989631,13.95,10.7168755,22.20483870967742,19.013950740837636,83.0,83.0,85.48795180722891,84.04597701149426,48.0,37.5,46.524096385542165,44.701149425287355,125.0,125.0,123.39759036144578,128.70114942528735,77.0,91.0,76.87349397590361,84.0,3.0,5.0,4.575268817204301,5.876344086021505,218.4,224.28735511349998,966.3725806451614,912.8783801145162
2019,186,0.9519756838905775,0.6857764145328399,5.6975723583239315,5.05391455947515,3.25,2.450461818142857,18.130441477132653,16.45334745699017,20.0,12.024896,31.88501406512456,23.77496862601922,24.0,16.709307000000003,47.53602150537635,39.92780793473118,96.0,96.0,90.85635359116021,88.125,47.0,47.0,64.59668508287292,55.55978260869565,103.0,96.0,103.03867403314918,103.91304347826087,49.0,52.5,38.44198895027624,48.35326086956522,3.0,4.0,4.639784946236559,5.5,298.55000000000007,231.94864603399998,1896.409139784946,1680.0845256957982
2020,187,0.0,0.031591872946,0.7850630984696372,0.35128056914875755,0.0,0.09669230817647058,2.3593157115070453,1.1789171270858265,8.5,4.60295335,13.480829016156886,6.131957214916407,0.0,1.2286063,6.949197860962567,4.840775654696791,81.0,81.0,91.90163934426229,88.07070707070707,81.0,81.0,72.85245901639344,75.97979797979798,88.0,88.0,108.19672131147541,108.5050505050505,7.0,7.0,35.34426229508197,32.525252525252526,0.0,1.0,1.1443850267379678,1.5561497326203209,0.0,10.955178303999999,244.5545454545455,115.8469866354294
2021,187,1.4891304347826086,1.3715355830588238,3.2954171382655826,2.636440540623675,5.0600000000000005,4.451905083333333,10.067499228123246,8.739166560402495,15.058333333333334,12.033004916666668,20.616686986431656,15.561635621784168,23.0,18.816484,32.95882352941177,28.682193002871657,93.0,93.0,92.61538461538461,94.36216216216216,72.0,65.0,69.92307692307692,60.913513513513514,107.0,107.0,116.23076923076923,120.09189189189189,35.0,49.0,46.30769230769231,59.178378378378376,5.0,6.0,5.53475935828877,6.614973262032086,499.80000000000007,481.50900027999995,1122.0588235294117,895.9456790215995
2022,187,0.4568627450980392,0.472011276632653,2.2994676720836886,1.9118934639419287,1.2363636363636363,1.28499904,6.970858774714154,6.092978035665085,9.370000000000001,6.809761,14.691390337504039,11.581725267895253,12.0,10.693266,22.886096256684493,19.697449499967913,57.0,43.0,62.676829268292686,54.6927374301676,29.0,29.0,36.853658536585364,35.49162011173184,85.0,85.0,84.91463414634147,88.5195530726257,45.5,56.0,48.0609756097561,53.02793296089386,2.0,3.0,3.786096256684492,4.732620320855615,158.90000000000003,159.47839410999998,795.9973262032086,660.5382697817333
2023,187,0.71875,0.5193242857142858,1.8532883150636958,1.3201876044109615,2.4461538461538463,1.5979881473333333,5.825247671965586,4.2390922608129085,11.9,7.200193470833333,15.30715922056086,10.065693390951704,16.3,11.807571,26.594117647058827,18.77566515595722,49.0,49.0,66.44262295081967,66.68817204301075,42.0,42.0,45.7103825136612,39.064516129032256,84.0,91.0,94.44262295081967,97.13440860215054,42.0,56.0,48.73224043715847,58.06989247311828,3.0,4.0,3.8609625668449197,4.53475935828877,249.20000000000002,178.12823000000003,622.4684491978609,447.733702284017
2024,185,1.0941176470588234,1.1388424392156862,1.875771508117483,2.017747618221312,3.26875,3.5057920204375,5.453554051406993,5.942502307672776,18.55,18.341786000000003,20.866880671451607,20.341095450472952,27.2,29.374792,31.781621621621625,33.69157281351351,34.0,34.0,38.48913043478261,37.21621621621622,27.0,27.0,30.081521739130434,29.308108108108108,69.0,76.0,64.96739130434783,67.10810810810811,35.0,49.0,34.88586956521739,37.8,3.0,4.0,3.5081081081081082,4.091891891891892,385.7,396.18654567799996,618.2891891891892,655.9648266274676
2025,177,0.13541666666666666,0.24604051153488374,1.2886395096481713,0.9449495242462738,0.4642857142857143,0.8006309506666668,3.960116939806621,2.9363903470885853,10.636111111111111,4.5360767,13.980861178454488,6.602155808069611,6.0,6.42768,12.913559322033898,10.75921169461356,74.0,81.0,80.28703703703704,77.72781065088758,67.0,32.0,62.657407407407405,39.994082840236686,109.0,109.0,101.02777777777777,101.25443786982248,42.0,77.0,38.370370370370374,61.260355029585796,1.0,3.0,2.4237288135593222,4.129943502824859,45.5,80.61965744,435.91016949152544,319.47256012820264
